slot_id,doctor_id,service_id,date,start_time,end_time,status,capacity,booked_count,estimated_wait_time,is_telehealth,room
SL01555,D040,SV028,2026-06-08,16:30,17:00,available,1,0,34,no,801
SL01556,D041,SV032,2026-06-08,08:00,08:25,booked,1,1,61,no,415
SL01557,D041,SV033,2026-06-08,09:30,09:50,blocked,1,0,,no,415
SL01558,D041,SV032,2026-06-08,10:00,10:25,booked,1,1,51,no,415
SL01559,D041,SV032,2026-06-08,10:30,10:55,available,1,0,41,no,415
SL01560,D042,SV033,2026-06-08,08:00,08:20,available,1,0,41,no,414
SL01561,D042,SV033,2026-06-08,08:30,08:50,booked,1,1,55,no,414
SL01562,D042,SV032,2026-06-08,09:00,09:25,booked,1,1,57,no,414
SL01563,D042,SV031,2026-06-08,09:30,09:50,booked,1,1,45,no,414
SL01564,D042,SV031,2026-06-08,10:00,10:20,available,1,0,24,no,414
SL01565,D042,SV033,2026-06-08,10:30,10:50,booked,1,1,45,no,414
SL01566,D042,SV033,2026-06-08,11:00,11:20,available,1,0,42,no,414
SL01567,D043,SV031,2026-06-08,08:00,08:20,booked,1,1,72,no,418
SL01568,D043,SV031,2026-06-08,08:30,08:50,available,1,0,43,no,418
SL01569,D043,SV032,2026-06-08,09:00,09:25,booked,1,1,53,no,418
SL01570,D043,SV031,2026-06-08,09:30,09:50,booked,1,1,47,no,418
SL01571,D043,SV033,2026-06-08,10:00,10:20,booked,1,1,50,no,418
SL01572,D043,SV032,2026-06-08,10:30,10:55,blocked,1,0,,no,418
SL01573,D043,SV033,2026-06-08,11:00,11:20,booked,1,1,40,no,418
SL01574,D043,SV032,2026-06-08,13:30,13:55,available,1,0,42,no,418
SL01575,D043,SV032,2026-06-08,14:00,14:25,booked,1,1,43,no,418
SL01576,D043,SV031,2026-06-08,14:30,14:50,available,1,0,31,no,418
SL01577,D043,SV032,2026-06-08,15:00,15:25,blocked,1,0,,no,418
SL01578,D043,SV033,2026-06-08,15:30,15:50,blocked,1,0,,no,418
SL01579,D043,SV033,2026-06-08,16:00,16:20,booked,1,1,44,no,418
SL01580,D043,SV033,2026-06-08,16:30,16:50,blocked,1,0,,no,418
SL01581,D044,SV033,2026-06-08,08:00,08:20,available,1,0,53,no,408
SL01582,D044,SV032,2026-06-08,08:30,08:55,available,1,0,36,no,408
SL01583,D044,SV033,2026-06-08,09:00,09:20,booked,1,1,65,no,408
SL01584,D044,SV032,2026-06-08,09:30,09:55,booked,1,1,47,no,408
SL01585,D044,SV033,2026-06-08,10:00,10:20,booked,1,1,45,no,408
SL01586,D044,SV032,2026-06-08,10:30,10:55,available,1,0,33,no,408
SL01587,D044,SV033,2026-06-08,11:00,11:20,available,1,0,42,no,408
SL01588,D045,SV035,2026-06-08,08:00,08:25,booked,1,1,44,no,219
SL01589,D045,SV036,2026-06-08,08:30,08:50,booked,1,1,53,no,219
SL01590,D045,SV034,2026-06-08,10:00,10:25,booked,1,1,59,no,219
SL01591,D045,SV034,2026-06-08,10:30,10:55,available,1,0,42,no,219
SL01592,D045,SV034,2026-06-08,11:00,11:25,booked,1,1,51,no,219
SL01593,D045,SV034,2026-06-08,13:30,13:55,available,1,0,30,no,219
SL01594,D045,SV036,2026-06-08,14:00,14:20,available,1,0,30,no,219
SL01595,D045,SV034,2026-06-08,14:30,14:55,booked,1,1,39,no,219
SL01596,D045,SV035,2026-06-08,15:00,15:25,available,1,0,23,no,219
SL01597,D045,SV035,2026-06-08,15:30,15:55,booked,1,1,42,no,219
SL01598,D045,SV035,2026-06-08,16:00,16:25,available,1,0,27,no,219
SL01599,D045,SV034,2026-06-08,16:30,16:55,booked,1,1,48,no,219
SL01600,D046,SV036,2026-06-08,08:00,08:20,available,1,0,38,no,203
SL01601,D046,SV034,2026-06-08,08:30,08:55,available,1,0,40,no,203
SL01602,D046,SV034,2026-06-08,09:00,09:25,booked,1,1,51,no,203
SL01603,D046,SV034,2026-06-08,09:30,09:55,booked,1,1,51,no,203
SL01604,D046,SV035,2026-06-08,10:00,10:25,booked,1,1,50,no,203
SL01605,D046,SV035,2026-06-08,10:30,10:55,available,1,0,27,no,203
SL01606,D046,SV034,2026-06-08,11:00,11:25,booked,1,1,44,no,203
SL01607,D046,SV034,2026-06-08,13:30,13:55,available,1,0,41,no,203
SL01608,D046,SV035,2026-06-08,15:00,15:25,booked,1,1,37,no,203
SL01609,D046,SV035,2026-06-08,15:30,15:55,available,1,0,38,no,203
SL01610,D046,SV034,2026-06-08,16:00,16:25,booked,1,1,41,no,203
SL01611,D047,SV035,2026-06-08,13:30,13:55,blocked,1,0,,no,205
SL01612,D047,SV034,2026-06-08,14:00,14:25,booked,1,1,42,no,205
SL01613,D047,SV035,2026-06-08,14:30,14:55,blocked,1,0,,no,205
SL01614,D047,SV034,2026-06-08,15:00,15:25,available,1,0,25,no,205
SL01615,D047,SV035,2026-06-08,15:30,15:55,available,1,0,23,no,205
SL01616,D047,SV034,2026-06-08,16:00,16:25,blocked,1,0,,no,205
SL01617,D047,SV034,2026-06-08,16:30,16:55,available,1,0,30,no,205
SL01618,D048,SV036,2026-06-08,13:30,13:50,available,1,0,30,no,201
SL01619,D048,SV034,2026-06-08,14:00,14:25,available,1,0,26,no,201
SL01620,D048,SV036,2026-06-08,14:30,14:50,available,1,0,28,no,201
SL01621,D048,SV035,2026-06-08,15:00,15:25,available,1,0,22,no,201
SL01622,D048,SV035,2026-06-08,15:30,15:55,available,1,0,26,no,201
SL01623,D048,SV035,2026-06-08,16:00,16:25,available,1,0,29,no,201
SL01624,D048,SV036,2026-06-08,16:30,16:50,booked,1,1,42,no,201
SL01625,D001,SV003,2026-06-09,08:00,08:30,available,1,0,46,no,201
SL01626,D001,SV001,2026-06-09,08:30,09:00,available,1,0,44,no,201
SL01627,D001,SV002,2026-06-09,09:00,09:25,available,1,0,41,no,201
SL01628,D001,SV001,2026-06-09,09:30,10:00,booked,1,1,32,no,201
SL01629,D001,SV001,2026-06-09,10:00,10:30,booked,1,1,38,yes,201
SL01630,D001,SV002,2026-06-09,10:30,10:55,booked,1,1,30,yes,201
SL01631,D001,SV001,2026-06-09,11:00,11:30,booked,1,1,26,yes,201
SL01632,D001,SV001,2026-06-09,13:30,14:00,booked,1,1,44,yes,201
SL01633,D001,SV003,2026-06-09,14:00,14:30,available,1,0,22,no,201
SL01634,D001,SV003,2026-06-09,14:30,15:00,booked,1,1,47,yes,201
SL01635,D001,SV001,2026-06-09,15:00,15:30,booked,1,1,36,no,201
SL01636,D001,SV002,2026-06-09,15:30,15:55,booked,1,1,35,no,201
SL01637,D001,SV002,2026-06-09,16:00,16:25,blocked,1,0,,yes,201
SL01638,D001,SV002,2026-06-09,16:30,16:55,available,1,0,21,no,201
SL01639,D002,SV002,2026-06-09,13:30,13:55,booked,1,1,40,no,207
SL01640,D002,SV001,2026-06-09,14:00,14:30,available,1,0,24,no,207
SL01641,D002,SV002,2026-06-09,14:30,14:55,available,1,0,18,no,207
SL01642,D002,SV002,2026-06-09,15:00,15:25,available,1,0,22,no,207
SL01643,D002,SV002,2026-06-09,15:30,15:55,available,1,0,25,no,207
SL01644,D002,SV002,2026-06-09,16:00,16:25,blocked,1,0,,no,207
SL01645,D002,SV002,2026-06-09,16:30,16:55,booked,1,1,36,no,207
SL01646,D003,SV002,2026-06-09,08:00,08:25,available,1,0,33,no,209
SL01647,D003,SV003,2026-06-09,08:30,09:00,booked,1,1,48,yes,209
SL01648,D003,SV002,2026-06-09,09:00,09:25,booked,1,1,64,yes,209
SL01649,D003,SV002,2026-06-09,09:30,09:55,available,1,0,22,no,209
SL01650,D003,SV002,2026-06-09,10:00,10:25,booked,1,1,32,no,209
SL01651,D003,SV002,2026-06-09,10:30,10:55,available,1,0,24,no,209
SL01652,D003,SV003,2026-06-09,11:00,11:30,available,1,0,24,yes,209
SL01653,D003,SV001,2026-06-09,13:30,14:00,booked,1,1,39,no,209
SL01654,D003,SV001,2026-06-09,14:00,14:30,booked,1,1,43,no,209
SL01655,D003,SV002,2026-06-09,14:30,14:55,available,1,0,29,yes,209
SL01656,D003,SV001,2026-06-09,15:00,15:30,available,1,0,23,yes,209
SL01657,D003,SV002,2026-06-09,15:30,15:55,available,1,0,29,no,209
SL01658,D003,SV003,2026-06-09,16:00,16:30,available,1,0,28,no,209
SL01659,D003,SV002,2026-06-09,16:30,16:55,available,1,0,19,no,209
SL01660,D006,SV004,2026-06-09,08:00,08:20,blocked,1,0,,no,309
SL01661,D006,SV006,2026-06-09,08:30,08:55,available,1,0,34,no,309
SL01662,D006,SV004,2026-06-09,09:00,09:20,booked,1,1,40,no,309
SL01663,D006,SV006,2026-06-09,09:30,09:55,available,1,0,19,no,309
SL01664,D006,SV006,2026-06-09,10:30,10:55,blocked,1,0,,no,309
SL01665,D006,SV005,2026-06-09,13:30,13:55,available,1,0,13,no,309
SL01666,D006,SV005,2026-06-09,14:00,14:25,booked,1,1,38,no,309
SL01667,D006,SV005,2026-06-09,14:30,14:55,available,1,0,9,no,309
SL01668,D006,SV005,2026-06-09,15:30,15:55,available,1,0,13,no,309
SL01669,D006,SV005,2026-06-09,16:00,16:25,available,1,0,21,no,309
SL01670,D006,SV005,2026-06-09,16:30,16:55,booked,1,1,31,no,309
SL01671,D007,SV004,2026-06-09,13:30,13:50,available,1,0,27,no,315
SL01672,D007,SV004,2026-06-09,14:00,14:20,booked,1,1,29,yes,315
SL01673,D007,SV004,2026-06-09,14:30,14:50,available,1,0,10,no,315
SL01674,D007,SV004,2026-06-09,15:00,15:20,booked,1,1,30,no,315
SL01675,D007,SV004,2026-06-09,15:30,15:50,booked,1,1,28,yes,315
SL01676,D007,SV005,2026-06-09,16:00,16:25,available,1,0,14,no,315
SL01677,D007,SV006,2026-06-09,16:30,16:55,booked,1,1,28,no,315
SL01678,D008,SV006,2026-06-09,13:30,13:55,available,1,0,12,no,317
SL01679,D008,SV006,2026-06-09,14:00,14:25,blocked,1,0,,no,317
SL01680,D008,SV005,2026-06-09,14:30,14:55,booked,1,1,21,no,317
SL01681,D008,SV006,2026-06-09,15:00,15:25,booked,1,1,21,yes,317
SL01682,D008,SV004,2026-06-09,15:30,15:50,available,1,0,21,no,317
SL01683,D008,SV004,2026-06-09,16:00,16:20,available,1,0,14,no,317
SL01684,D008,SV005,2026-06-09,16:30,16:55,booked,1,1,29,no,317
SL01685,D009,SV009,2026-06-09,13:30,13:55,blocked,1,0,,no,110
SL01686,D009,SV009,2026-06-09,14:00,14:25,available,1,0,22,no,110
SL01687,D009,SV007,2026-06-09,14:30,14:55,booked,1,1,47,no,110
SL01688,D009,SV008,2026-06-09,15:00,15:30,available,1,0,19,no,110
SL01689,D009,SV009,2026-06-09,15:30,15:55,available,1,0,18,no,110
SL01690,D009,SV009,2026-06-09,16:00,16:25,booked,1,1,36,no,110
SL01691,D009,SV008,2026-06-09,16:30,17:00,booked,1,1,34,no,110
SL01692,D010,SV009,2026-06-09,08:00,08:25,available,1,0,31,no,101
SL01693,D010,SV007,2026-06-09,08:30,08:55,available,1,0,32,no,101
SL01694,D010,SV007,2026-06-09,09:00,09:25,booked,1,1,56,no,101
SL01695,D010,SV007,2026-06-09,09:30,09:55,booked,1,1,29,no,101
SL01696,D010,SV009,2026-06-09,10:00,10:25,available,1,0,24,no,101
SL01697,D010,SV008,2026-06-09,13:30,14:00,blocked,1,0,,no,101
SL01698,D010,SV009,2026-06-09,15:00,15:25,available,1,0,19,no,101
SL01699,D010,SV008,2026-06-09,15:30,16:00,available,1,0,23,no,101
SL01700,D010,SV008,2026-06-09,16:30,17:00,available,1,0,22,no,101
SL01701,D011,SV007,2026-06-09,13:30,13:55,booked,1,1,34,no,120
SL01702,D011,SV008,2026-06-09,14:00,14:30,available,1,0,20,no,120
SL01703,D011,SV008,2026-06-09,14:30,15:00,booked,1,1,31,no,120
SL01704,D011,SV007,2026-06-09,15:00,15:25,available,1,0,14,no,120
SL01705,D011,SV009,2026-06-09,15:30,15:55,available,1,0,16,no,120
SL01706,D011,SV007,2026-06-09,16:00,16:25,booked,1,1,38,no,120
SL01707,D011,SV009,2026-06-09,16:30,16:55,booked,1,1,43,no,120
SL01708,D013,SV012,2026-06-09,08:00,08:25,booked,1,1,38,no,420
SL01709,D013,SV012,2026-06-09,08:30,08:55,available,1,0,29,no,420
SL01710,D013,SV012,2026-06-09,09:00,09:25,booked,1,1,45,no,420
SL01711,D013,SV010,2026-06-09,09:30,09:50,available,1,0,24,no,420
SL01712,D013,SV012,2026-06-09,10:00,10:25,available,1,0,28,no,420
SL01713,D013,SV012,2026-06-09,10:30,10:55,available,1,0,12,no,420
SL01714,D013,SV010,2026-06-09,11:00,11:20,available,1,0,28,no,420
SL01715,D015,SV010,2026-06-09,08:00,08:20,booked,1,1,40,no,418
SL01716,D015,SV012,2026-06-09,08:30,08:55,available,1,0,34,no,418
SL01717,D015,SV012,2026-06-09,09:00,09:25,booked,1,1,48,yes,418
SL01718,D015,SV012,2026-06-09,09:30,09:55,booked,1,1,31,yes,418
SL01719,D015,SV010,2026-06-09,10:00,10:20,available,1,0,25,yes,418
SL01720,D015,SV011,2026-06-09,10:30,10:55,booked,1,1,40,no,418
SL01721,D015,SV012,2026-06-09,11:00,11:25,available,1,0,19,no,418
SL01722,D016,SV011,2026-06-09,08:00,08:25,booked,1,1,41,yes,409
SL01723,D016,SV012,2026-06-09,08:30,08:55,available,1,0,36,yes,409
SL01724,D016,SV012,2026-06-09,09:00,09:25,available,1,0,34,yes,409
SL01725,D016,SV011,2026-06-09,09:30,09:55,booked,1,1,39,no,409
SL01726,D016,SV010,2026-06-09,10:00,10:20,available,1,0,13,no,409
SL01727,D016,SV011,2026-06-09,10:30,10:55,booked,1,1,34,no,409
SL01728,D016,SV010,2026-06-09,11:00,11:20,available,1,0,15,no,409
SL01729,D018,SV015,2026-06-09,08:00,08:25,booked,1,1,59,no,501
SL01730,D018,SV015,2026-06-09,08:30,08:55,booked,1,1,56,no,501
SL01731,D018,SV015,2026-06-09,09:00,09:25,available,1,0,31,no,501
SL01732,D018,SV013,2026-06-09,09:30,10:00,available,1,0,27,no,501
SL01733,D018,SV013,2026-06-09,10:00,10:30,booked,1,1,40,no,501
SL01734,D018,SV015,2026-06-09,10:30,10:55,available,1,0,29,no,501
SL01735,D018,SV014,2026-06-09,11:00,11:25,blocked,1,0,,no,501
SL01736,D018,SV015,2026-06-09,13:30,13:55,booked,1,1,39,no,501
SL01737,D018,SV015,2026-06-09,14:00,14:25,booked,1,1,40,no,501
SL01738,D018,SV014,2026-06-09,14:30,14:55,booked,1,1,34,no,501
SL01739,D018,SV013,2026-06-09,15:00,15:30,booked,1,1,34,no,501
SL01740,D018,SV015,2026-06-09,15:30,15:55,available,1,0,21,no,501
SL01741,D018,SV015,2026-06-09,16:00,16:25,booked,1,1,40,no,501
SL01742,D018,SV014,2026-06-09,16:30,16:55,available,1,0,26,no,501
SL01743,D022,SV016,2026-06-09,08:00,08:30,blocked,1,0,,no,320
SL01744,D022,SV017,2026-06-09,08:30,09:30,booked,1,1,52,no,320
SL01745,D022,SV016,2026-06-09,09:00,09:30,booked,1,1,41,no,320
SL01746,D022,SV017,2026-06-09,09:30,10:30,available,1,0,27,no,320
SL01747,D022,SV016,2026-06-09,10:00,10:30,available,1,0,13,no,320
SL01748,D022,SV017,2026-06-09,10:30,11:30,available,1,0,28,no,320
SL01749,D022,SV017,2026-06-09,11:00,12:00,booked,1,1,25,no,320
SL01750,D022,SV017,2026-06-09,13:30,14:30,available,1,0,16,no,320
SL01751,D022,SV018,2026-06-09,14:00,14:30,available,1,0,22,no,320
SL01752,D022,SV017,2026-06-09,14:30,15:30,booked,1,1,32,no,320
SL01753,D022,SV016,2026-06-09,15:00,15:30,available,1,0,26,no,320
SL01754,D022,SV017,2026-06-09,15:30,16:30,available,1,0,15,no,320
SL01755,D022,SV017,2026-06-09,16:00,17:00,available,1,0,15,no,320
SL01756,D022,SV018,2026-06-09,16:30,17:00,available,1,0,16,no,320
SL01757,D023,SV017,2026-06-09,08:00,09:00,booked,1,1,48,no,309
SL01758,D023,SV018,2026-06-09,08:30,09:00,blocked,1,0,,no,309
SL01759,D023,SV018,2026-06-09,09:30,10:00,available,1,0,24,no,309
SL01760,D023,SV016,2026-06-09,10:00,10:30,available,1,0,13,no,309
SL01761,D023,SV017,2026-06-09,10:30,11:30,booked,1,1,45,no,309
SL01762,D023,SV016,2026-06-09,11:00,11:30,booked,1,1,45,no,309
SL01763,D023,SV017,2026-06-09,13:30,14:30,available,1,0,23,no,309
SL01764,D023,SV018,2026-06-09,14:00,14:30,available,1,0,9,no,309
SL01765,D023,SV017,2026-06-09,14:30,15:30,blocked,1,0,,no,309
SL01766,D023,SV017,2026-06-09,15:00,16:00,available,1,0,26,no,309
SL01767,D023,SV016,2026-06-09,15:30,16:00,available,1,0,11,no,309
SL01768,D023,SV017,2026-06-09,16:00,17:00,available,1,0,12,no,309
SL01769,D023,SV016,2026-06-09,16:30,17:00,available,1,0,16,no,309
SL01770,D024,SV018,2026-06-09,08:00,08:30,available,1,0,33,no,316
SL01771,D024,SV018,2026-06-09,08:30,09:00,blocked,1,0,,no,316
SL01772,D024,SV018,2026-06-09,09:00,09:30,available,1,0,38,no,316
SL01773,D024,SV016,2026-06-09,09:30,10:00,booked,1,1,46,no,316
SL01774,D024,SV017,2026-06-09,10:00,11:00,booked,1,1,30,no,316
SL01775,D024,SV016,2026-06-09,10:30,11:00,booked,1,1,44,no,316
SL01776,D024,SV017,2026-06-09,11:00,12:00,available,1,0,19,no,316
SL01777,D024,SV017,2026-06-09,13:30,14:30,available,1,0,24,no,316
SL01778,D024,SV018,2026-06-09,14:00,14:30,available,1,0,23,no,316
SL01779,D024,SV018,2026-06-09,14:30,15:00,available,1,0,26,no,316
SL01780,D024,SV016,2026-06-09,15:00,15:30,available,1,0,20,no,316
SL01781,D024,SV017,2026-06-09,15:30,16:30,available,1,0,14,no,316
SL01782,D024,SV017,2026-06-09,16:00,17:00,booked,1,1,27,no,316
SL01783,D024,SV018,2026-06-09,16:30,17:00,booked,1,1,28,no,316
SL01784,D025,SV020,2026-06-09,08:00,08:30,booked,1,1,44,no,604
SL01785,D025,SV020,2026-06-09,08:30,09:00,booked,1,1,45,yes,604
SL01786,D025,SV019,2026-06-09,09:30,10:00,available,1,0,19,no,604
SL01787,D025,SV021,2026-06-09,10:00,10:25,booked,1,1,44,no,604
SL01788,D025,SV021,2026-06-09,10:30,10:55,available,1,0,29,no,604
SL01789,D025,SV020,2026-06-09,11:00,11:30,available,1,0,23,no,604
SL01790,D025,SV019,2026-06-09,14:30,15:00,available,1,0,19,no,604
SL01791,D025,SV020,2026-06-09,15:00,15:30,booked,1,1,37,no,604
SL01792,D025,SV021,2026-06-09,15:30,15:55,available,1,0,11,no,604
SL01793,D025,SV019,2026-06-09,16:00,16:30,available,1,0,29,no,604
SL01794,D026,SV021,2026-06-09,08:00,08:25,available,1,0,29,no,619
SL01795,D026,SV020,2026-06-09,08:30,09:00,booked,1,1,52,no,619
SL01796,D026,SV020,2026-06-09,09:00,09:30,available,1,0,32,no,619
SL01797,D026,SV020,2026-06-09,09:30,10:00,available,1,0,17,yes,619
SL01798,D026,SV021,2026-06-09,10:00,10:25,available,1,0,15,no,619
SL01799,D026,SV021,2026-06-09,10:30,10:55,available,1,0,24,yes,619
SL01800,D026,SV020,2026-06-09,11:00,11:30,booked,1,1,30,no,619
SL01801,D027,SV019,2026-06-09,08:00,08:30,blocked,1,0,,no,610
SL01802,D027,SV020,2026-06-09,08:30,09:00,available,1,0,41,no,610
SL01803,D027,SV020,2026-06-09,09:00,09:30,booked,1,1,45,no,610
SL01804,D027,SV019,2026-06-09,09:30,10:00,available,1,0,29,no,610
SL01805,D027,SV021,2026-06-09,10:00,10:25,available,1,0,16,no,610
SL01806,D027,SV019,2026-06-09,10:30,11:00,available,1,0,13,no,610
SL01807,D027,SV020,2026-06-09,11:00,11:30,available,1,0,18,no,610
SL01808,D027,SV019,2026-06-09,13:30,14:00,booked,1,1,32,no,610
SL01809,D027,SV020,2026-06-09,14:00,14:30,booked,1,1,34,no,610
SL01810,D027,SV019,2026-06-09,14:30,15:00,available,1,0,24,no,610
SL01811,D027,SV020,2026-06-09,16:00,16:30,available,1,0,13,no,610
SL01812,D027,SV020,2026-06-09,16:30,17:00,available,1,0,23,no,610
SL01813,D028,SV021,2026-06-09,08:00,08:25,blocked,1,0,,no,605
SL01814,D028,SV020,2026-06-09,08:30,09:00,available,1,0,35,no,605
SL01815,D028,SV021,2026-06-09,09:00,09:25,available,1,0,38,no,605
SL01816,D028,SV020,2026-06-09,09:30,10:00,booked,1,1,26,no,605
SL01817,D028,SV020,2026-06-09,10:00,10:30,booked,1,1,33,no,605
SL01818,D028,SV021,2026-06-09,10:30,10:55,available,1,0,29,no,605
SL01819,D028,SV019,2026-06-09,11:00,11:30,available,1,0,22,no,605
SL01820,D030,SV023,2026-06-09,08:00,08:25,booked,1,1,41,yes,718
SL01821,D030,SV023,2026-06-09,08:30,08:55,available,1,0,40,no,718
SL01822,D030,SV022,2026-06-09,09:00,09:30,booked,1,1,33,no,718
SL01823,D030,SV023,2026-06-09,09:30,09:55,booked,1,1,37,no,718
SL01824,D030,SV023,2026-06-09,10:00,10:25,booked,1,1,37,yes,718
SL01825,D030,SV022,2026-06-09,10:30,11:00,available,1,0,22,no,718
SL01826,D030,SV022,2026-06-09,11:00,11:30,booked,1,1,34,no,718
SL01827,D030,SV022,2026-06-09,13:30,14:00,available,1,0,20,no,718
SL01828,D030,SV024,2026-06-09,14:00,14:30,available,1,0,19,no,718
SL01829,D030,SV022,2026-06-09,14:30,15:00,available,1,0,11,no,718
SL01830,D030,SV023,2026-06-09,15:30,15:55,blocked,1,0,,yes,718
SL01831,D030,SV022,2026-06-09,16:00,16:30,booked,1,1,31,no,718
SL01832,D030,SV022,2026-06-09,16:30,17:00,booked,1,1,31,yes,718
SL01833,D032,SV022,2026-06-09,08:00,08:30,available,1,0,42,no,705
SL01834,D032,SV022,2026-06-09,08:30,09:00,available,1,0,27,no,705
SL01835,D032,SV023,2026-06-09,09:00,09:25,booked,1,1,47,no,705
SL01836,D032,SV023,2026-06-09,09:30,09:55,available,1,0,21,no,705
SL01837,D032,SV022,2026-06-09,10:00,10:30,available,1,0,16,no,705
SL01838,D032,SV024,2026-06-09,10:30,11:00,booked,1,1,30,no,705
SL01839,D032,SV022,2026-06-09,11:00,11:30,available,1,0,13,no,705
SL01840,D032,SV024,2026-06-09,13:30,14:00,available,1,0,24,no,705
SL01841,D032,SV022,2026-06-09,14:00,14:30,available,1,0,11,no,705
SL01842,D032,SV024,2026-06-09,14:30,15:00,available,1,0,15,no,705
SL01843,D032,SV023,2026-06-09,15:00,15:25,booked,1,1,38,no,705
SL01844,D032,SV024,2026-06-09,15:30,16:00,available,1,0,14,no,705
SL01845,D032,SV022,2026-06-09,16:00,16:30,available,1,0,24,no,705
SL01846,D032,SV023,2026-06-09,16:30,16:55,blocked,1,0,,no,705
SL01847,D034,SV027,2026-06-09,13:30,13:55,available,1,0,17,no,516
SL01848,D034,SV026,2026-06-09,14:00,14:30,blocked,1,0,,no,516
SL01849,D034,SV027,2026-06-09,14:30,14:55,available,1,0,21,no,516
SL01850,D034,SV026,2026-06-09,15:00,15:30,blocked,1,0,,no,516
SL01851,D034,SV025,2026-06-09,15:30,16:00,available,1,0,10,no,516
SL01852,D034,SV025,2026-06-09,16:00,16:30,booked,1,1,31,no,516
SL01853,D034,SV025,2026-06-09,16:30,17:00,available,1,0,17,no,516
SL01854,D035,SV025,2026-06-09,13:30,14:00,available,1,0,20,no,509
SL01855,D035,SV027,2026-06-09,14:00,14:25,booked,1,1,22,no,509
SL01856,D035,SV027,2026-06-09,15:00,15:25,available,1,0,22,no,509
SL01857,D035,SV025,2026-06-09,15:30,16:00,blocked,1,0,,yes,509
SL01858,D035,SV026,2026-06-09,16:00,16:30,available,1,0,23,no,509
SL01859,D035,SV027,2026-06-09,16:30,16:55,booked,1,1,38,no,509
SL01860,D036,SV025,2026-06-09,13:30,14:00,blocked,1,0,,no,503
SL01861,D036,SV025,2026-06-09,14:00,14:30,available,1,0,15,no,503
SL01862,D036,SV026,2026-06-09,14:30,15:00,available,1,0,19,no,503
SL01863,D036,SV025,2026-06-09,15:00,15:30,available,1,0,25,no,503
SL01864,D036,SV026,2026-06-09,15:30,16:00,available,1,0,17,no,503
SL01865,D036,SV025,2026-06-09,16:00,16:30,available,1,0,29,no,503
SL01866,D036,SV026,2026-06-09,16:30,17:00,booked,1,1,47,no,503
SL01867,D038,SV028,2026-06-09,08:00,08:30,blocked,1,0,,no,812
SL01868,D038,SV028,2026-06-09,08:30,09:00,available,1,0,41,no,812
SL01869,D038,SV029,2026-06-09,09:00,09:25,blocked,1,0,,no,812
SL01870,D038,SV028,2026-06-09,09:30,10:00,blocked,1,0,,no,812
SL01871,D038,SV029,2026-06-09,10:00,10:25,booked,1,1,33,yes,812
SL01872,D038,SV029,2026-06-09,10:30,10:55,blocked,1,0,,no,812
SL01873,D038,SV029,2026-06-09,11:00,11:25,booked,1,1,43,yes,812
SL01874,D038,SV028,2026-06-09,13:30,14:00,booked,1,1,38,no,812
SL01875,D038,SV028,2026-06-09,14:00,14:30,available,1,0,18,no,812
SL01876,D038,SV029,2026-06-09,14:30,14:55,available,1,0,18,yes,812
SL01877,D038,SV028,2026-06-09,15:00,15:30,booked,1,1,40,yes,812
SL01878,D038,SV028,2026-06-09,15:30,16:00,booked,1,1,23,no,812
SL01879,D038,SV030,2026-06-09,16:00,16:25,available,1,0,15,yes,812
SL01880,D038,SV029,2026-06-09,16:30,16:55,blocked,1,0,,yes,812
SL01881,D039,SV030,2026-06-09,08:00,08:25,available,1,0,37,yes,804
SL01882,D039,SV028,2026-06-09,08:30,09:00,available,1,0,37,no,804
SL01883,D039,SV029,2026-06-09,09:00,09:25,available,1,0,32,no,804
SL01884,D039,SV028,2026-06-09,09:30,10:00,available,1,0,23,no,804
SL01885,D039,SV029,2026-06-09,10:00,10:25,booked,1,1,36,no,804
SL01886,D039,SV029,2026-06-09,10:30,10:55,booked,1,1,39,no,804
SL01887,D039,SV030,2026-06-09,11:00,11:25,available,1,0,27,yes,804
SL01888,D040,SV030,2026-06-09,08:00,08:25,available,1,0,30,no,801
SL01889,D040,SV028,2026-06-09,08:30,09:00,available,1,0,25,no,801
SL01890,D040,SV029,2026-06-09,09:00,09:25,available,1,0,36,no,801
SL01891,D040,SV029,2026-06-09,09:30,09:55,available,1,0,13,yes,801
SL01892,D040,SV029,2026-06-09,10:00,10:25,blocked,1,0,,no,801
SL01893,D040,SV029,2026-06-09,10:30,10:55,available,1,0,17,no,801
SL01894,D040,SV028,2026-06-09,11:00,11:30,available,1,0,16,yes,801
SL01895,D040,SV029,2026-06-09,13:30,13:55,available,1,0,21,yes,801
SL01896,D040,SV029,2026-06-09,14:00,14:25,available,1,0,11,no,801
SL01897,D040,SV028,2026-06-09,14:30,15:00,booked,1,1,28,no,801
SL01898,D040,SV030,2026-06-09,15:00,15:25,booked,1,1,34,yes,801
SL01899,D040,SV029,2026-06-09,15:30,15:55,available,1,0,9,no,801
SL01900,D040,SV028,2026-06-09,16:00,16:30,available,1,0,16,no,801
SL01901,D040,SV029,2026-06-09,16:30,16:55,available,1,0,12,no,801
SL01902,D042,SV032,2026-06-09,08:00,08:25,booked,1,1,47,no,414
SL01903,D042,SV032,2026-06-09,08:30,08:55,available,1,0,32,no,414
SL01904,D042,SV033,2026-06-09,09:00,09:20,booked,1,1,45,no,414
SL01905,D042,SV031,2026-06-09,09:30,09:50,booked,1,1,41,no,414
SL01906,D042,SV033,2026-06-09,10:00,10:20,booked,1,1,32,no,414
